262,00,00,04,00:00:00:00:00:01:00:69
38,00,00,07,00:C0:00:08:00:00:00:07
348,00,00,06,00:00:00:01:00:00:00:52
120,00,00,08,00:00:00:00:10:13:04:50
38,00,00,07,00:C0:00:08:00:00:00:07
3E,00,00,03,00:00:00:00:00:19:42:9C
3B,00,00,05,00:00:00:00:19:00:D6:2F
3A,00,00,07,00:00:00:00:00:24:D7:3C
39,00,00,04,00:00:00:00:54:02:0B:9E
38,00,00,07,00:C0:00:08:00:00:00:07
3A,00,00,07,00:00:00:00:00:24:D7:3C
B3,00,00,06,00:00:00:00:00:00:91:4A
38,00,00,07,00:C0:00:08:00:00:00:07
3E,00,00,03,00:00:00:00:00:19:42:9C
3CF,00,00,05,00:00:00:10:12:1E:04:1B
348,00,00,06,00:00:00:01:00:00:00:52
39,00,00,04,00:00:00:00:54:02:0B:9E
38,00,00,07,00:C0:00:08:00:00:00:07
3A,00,00,07,00:00:00:00:00:24:D7:3C
3B,00,00,05,00:00:00:00:19:00:D7:30
38,00,00,07,00:C0:00:08:00:00:00:07
B4,00,00,08,00:00:00:00:00:00:00:BC
3CD,00,00,05,00:00:00:00:00:00:D6:AB
3A,00,00,07,00:00:00:00:00:24:D7:3C
39,00,00,04,00:00:00:00:54:02:0B:9E
B4,00,00,08,00:00:00:00:00:00:00:BC
262,00,00,04,00:00:00:00:00:01:00:69
3B,00,00,05,00:00:00:00:19:00:D7:30
38,00,00,07,00:C0:00:08:00:00:00:07
39,00,00,04,00:00:00:00:54:02:0B:9E
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D6:3B
3B,00,00,05,00:00:00:00:19:00:D6:2F
B4,00,00,08,00:00:00:00:00:00:00:BC
3A,00,00,07,00:00:00:00:00:24:D2:37
120,00,00,08,00:00:00:00:10:13:04:50
38,00,00,07,00:C0:00:08:00:00:00:07
230,00,00,07,00:F0:65:00:04:00:00:92
3B,00,00,05,00:00:00:00:18:00:D6:2E
262,00,00,04,00:00:00:00:00:01:00:69
3B,00,00,05,00:00:00:00:17:00:D7:2E
244,00,00,08,10:00:00:00:00:00:00:5E
348,00,00,06,00:00:00:01:00:00:00:52
B3,00,00,06,00:00:00:00:00:00:91:4A
3A,00,00,07,00:00:00:00:00:24:D0:35
22,00,00,08,01:F6:01:F9:00:00:00:1B
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D0:35
3B,00,00,05,00:00:00:00:17:00:D7:2E
22,00,00,08,01:F6:01:F9:00:00:00:1B
3E,00,00,03,00:00:00:00:00:19:42:9C
120,00,00,08,00:00:00:00:10:13:04:50
3A,00,00,07,00:00:00:00:00:24:D6:3B
23,00,00,07,00:01:F3:02:06:00:00:26
3CD,00,00,05,00:00:00:00:00:00:D6:AB
348,00,00,06,00:00:00:01:00:00:00:52
